ID,标题,类型,分数,实际分数,总人数,0星(短),1星(短),2星(短),3星(短),4星(短),5星(短),平均(短),人数(短),0星(长),1星(长),2星(长),3星(长),4星(长),5星(长),平均(长),人数(长)
141192,伊利亚：杰拉姆,番剧,9.1,9.191489361702128,47,0,1,1,3,5,35,9.2,45,0,0,0,0,1,1,9.0,2
141252,Fate/kaleid liner 魔法少女☆伊莉雅：雪下的誓言,番剧,9.6,9.72800863464652,1853,0,22,9,23,86,1680,9.728571428571428,1820,0,1,0,0,1,31,9.696969696969697,33
142612,嫁给非人类,番剧,9.6,9.787141300399565,2753,0,14,12,30,141,2552,9.786831575118224,2749,0,0,0,0,0,4,10.0,4
319395,Active Raid -机动强袭室第八课-,番剧,8.9,9.159420289855072,69,0,1,2,2,13,49,9.194029850746269,67,0,0,0,0,2,0,8.0,2
952544,牵牛花与加濑同学。,番剧,9.8,9.87624238537993,3119,0,11,4,20,91,2962,9.878886010362693,3088,0,0,0,1,4,26,9.612903225806452,31
1340832,剧场版「 - Alice in the Garden -」,番剧,9.0,9.303370786516854,89,0,0,2,1,15,68,9.465116279069768,86,0,1,1,0,1,0,4.666666666666667,3
2349912,凹凸世界 日语版,国创,8.2,8.794223826714802,277,0,23,7,11,32,204,8.794223826714802,277,0,0,0,0,0,0,0,0
2435657,能继续奔跑下去真是太好了。,番剧,9.3,9.58659217877095,179,0,1,2,4,18,147,9.581395348837209,172,0,0,0,0,1,6,9.714285714285714,7
3071924,网球王子剧场版 二人的武士,番剧,8.7,9.020408163265307,49,0,3,0,3,6,37,9.020408163265307,49,0,0,0,0,0,0,0,0
3083562,网球王子剧场版 迹部的礼物,番剧,9.1,8.689655172413794,29,0,3,1,1,2,22,8.689655172413794,29,0,0,0,0,0,0,0,0
4204858,闪电十一人GO2 时空之石,番剧,9.7,9.657142857142857,35,0,0,0,2,2,31,9.657142857142857,35,0,0,0,0,0,0,0,0
4208955,森林大帝 1989,番剧,9.7,9.772727272727273,44,0,0,0,1,3,40,9.772727272727273,44,0,0,0,0,0,0,0,0
4297005,圣子到,番剧,9.4,9.2,40,0,0,2,4,2,31,9.179487179487179,39,0,0,0,0,0,1,10.0,1
4308742,迷宫物语,番剧,8.9,9.235294117647058,34,0,1,0,1,7,24,9.212121212121213,33,0,0,0,0,0,1,10.0,1
4308802,王者？别闹！,国创,9.1,9.456745623069,7768,0,322,47,104,458,6807,9.458516412509692,7738,0,1,0,3,5,21,9.0,30
4308962,新网球王子,番剧,8.7,9.244755244755245,143,0,7,3,3,11,119,9.244755244755245,143,0,0,0,0,0,0,0,0
4310042,机动战士高达 铁血的奥尔芬斯 第一季,番剧,9.5,9.64234161988773,2494,0,31,11,40,199,2190,9.647106434641845,2471,0,0,1,2,3,17,9.130434782608695,23
4310082,机动战士高达 铁血的奥尔芬斯 第二季,番剧,4.1,4.363106391838435,9606,0,5681,769,604,395,1972,4.345823161023246,9421,0,74,24,24,24,39,5.243243243243243,185
4311302,怪医黑杰克21,番剧,9.8,9.951690821256038,207,0,0,0,0,5,200,9.951219512195122,205,0,0,0,0,0,2,10.0,2
4312482,多罗罗,番剧,9.4,9.496264061088759,24358,0,460,248,770,1800,20695,9.50577733283277,23973,0,10,8,44,59,264,8.903896103896104,385
4312762,斩兽之刃外传,国创,8.1,9.268817204301076,93,0,5,0,3,8,75,9.252747252747254,91,0,0,0,0,0,2,10.0,2
4312782,Akubi girl,番剧,9.5,9.761194029850746,67,0,1,0,0,4,62,9.761194029850746,67,0,0,0,0,0,0,0,0
4312882,新网球王子 OVA,番剧,8.9,9.222222222222221,54,0,2,0,4,5,43,9.222222222222221,54,0,0,0,0,0,0,0,0
4313222,由你玩四年,国创,8.5,8.916666666666666,96,0,4,3,5,17,67,8.916666666666666,96,0,0,0,0,0,0,0,0
4313302,通灵妃 河南话版,国创,9.2,9.547550432276656,694,0,13,5,17,54,602,9.55137481910275,691,0,0,0,0,2,1,8.666666666666666,3
4313322,通灵妃 东北话版,国创,8.6,8.967272727272727,275,0,17,3,11,38,203,8.992647058823529,272,0,1,0,0,1,1,6.666666666666667,3
4313442,新天线宝宝,番剧,8.9,9.220779220779221,77,0,4,0,2,10,61,9.220779220779221,77,0,0,0,0,0,0,0,0
4313462,新天线宝宝 第二季,番剧,9.0,9.614457831325302,83,0,3,0,0,4,75,9.609756097560975,82,0,0,0,0,0,1,10.0,1
4313582,万国志,国创,9.7,9.859412673879444,16175,0,101,29,109,406,15383,9.86086848015972,16028,0,1,0,1,16,129,9.700680272108844,147
4313642,异常生物见闻录,国创,3.8,4.211578351876296,10606,0,6245,1017,657,537,1874,4.214520813165537,10330,0,156,39,30,13,38,4.101449275362318,276
4313722,拾又之国,国创,4.3,4.9570642201834865,2725,0,1222,347,297,209,593,4.95352323838081,2668,0,18,8,18,7,6,5.12280701754386,57
4313762,百妖谱,国创,9.4,9.415583472514705,13771,0,194,166,664,1266,11332,9.43209514021436,13622,0,4,6,42,38,59,7.906040268456376,149
4313802,仙王的日常生活,国创,4.7,5.214879311178832,103365,0,49108,9006,7218,6806,30216,5.218711530570373,102354,0,413,194,138,105,161,4.8269040553907026,1011
4313822,我家大师兄是个反派,国创,9.0,9.296309696092619,5528,0,213,95,198,349,4621,9.31263696128561,5476,0,5,5,8,12,22,7.576923076923077,52
4314342,大王不高兴,国创,7.8,7.896878288319888,2851,0,247,175,398,644,1363,7.910859568447117,2827,0,4,2,9,5,4,6.25,24
4314362,请吃红小豆吧！第二季,国创,9.7,9.8409825468649,3094,0,16,2,20,136,2906,9.84025974025974,3080,0,0,0,0,0,14,10.0,14
4314382,我开动物园那些年,国创,5.7,6.074525968672712,6065,0,1709,817,735,770,1907,6.117547995958235,5938,0,48,48,16,9,6,4.062992125984252,127
4314402,小马宝莉 友谊的魔力 第八季,番剧,9.6,9.596059113300493,609,0,3,4,23,37,528,9.640336134453781,595,0,1,0,5,2,6,7.714285714285714,14
4314422,小马宝莉 友谊的魔力 第八季（中配）,番剧,9.7,9.825352112676056,355,0,3,1,2,12,336,9.824858757062147,354,0,0,0,0,0,1,10.0,1
4314562,时之歌—花与焰的狂想诗,国创,8.2,9.159420289855072,621,0,24,10,37,60,488,9.159935379644589,619,0,0,0,0,1,1,9.0,2
4314622,汉化日记,国创,9.8,9.87227813357731,10930,0,42,25,51,351,10421,9.872176308539945,10890,0,0,0,1,0,39,9.9,40
4314642,网球王子剧场版：英国式庭球城决战,番剧,9.1,9.36,100,0,2,2,3,12,81,9.36,100,0,0,0,0,0,0,0,0
4314782,向山进发 回忆的礼物,番剧,9.8,9.976284584980236,253,0,0,0,0,3,249,9.976190476190476,252,0,0,0,0,0,1,10.0,1
4314842,天宝伏妖录,国创,9.6,9.80517711171662,16148,0,180,57,167,312,14916,9.80335209825998,15632,0,4,2,2,10,498,9.86046511627907,516
4315302,三只松鼠之松鼠小镇,国创,2.8,2.789473684210526,114,0,96,5,2,4,6,2.7964601769911503,113,0,1,0,0,0,0,2.0,1
4315402,三体,国创,8.2,5.267993430586417,20702,0,3486,721,3790,683,4385,6.269422120168389,13065,1,4831,1101,907,165,632,3.5547990048448344,7637
4315602,残次品·放逐星空,国创,5.9,6.782295988934993,3615,0,925,308,266,313,1678,6.865902578796562,3490,0,50,28,27,9,11,4.448,125
4315642,元龙,国创,8.9,8.764194860892196,27281,0,2491,714,1010,2423,20430,8.777227722772277,27068,0,38,17,31,43,84,7.107981220657277,213
4315702,琴之森 第二季,番剧,9.1,9.411764705882353,306,0,1,5,12,41,234,9.426621160409557,293,0,0,0,1,4,8,9.076923076923077,13
4315722,玛纳利亚的密友（Mysteria Friends）/巴哈姆特之怒/玛娜利亚魔法学院,番剧,9.8,9.936212624584718,4515,0,11,5,14,56,4407,9.936345426218562,4493,0,0,0,0,1,21,9.909090909090908,22
4315782,垂直世界之地中海美少年,国创,8.9,9.32591093117409,1976,0,50,26,59,262,1569,9.330620549338759,1966,0,1,0,0,4,5,8.4,10
4315822,嗜谎之神,国创,7.7,8.280133396855646,2099,0,134,86,257,426,1147,8.30829268292683,2050,0,3,4,14,19,9,7.1020408163265305,49
4315862,豆小鸭迷你小冒险,国创,9.0,9.6,65,0,0,0,2,9,51,9.580645161290322,62,0,0,0,0,0,3,10.0,3
4315962,凹凸世界 第三季,国创,9.4,9.547785547785548,11583,0,202,111,302,545,10127,9.59422344289891,11287,0,15,34,62,43,142,7.777027027027027,296
4315982,Gon的旱獭 第三季,国创,9.7,9.857142857142858,504,0,1,1,2,25,474,9.85685884691849,503,0,0,0,0,0,1,10.0,1
4316382,五等分的新娘,番剧,8.9,9.061601642710473,19480,0,648,469,1339,2266,14548,9.071821484172288,19270,0,7,15,37,50,101,8.123809523809523,210
4316402,revisions,番剧,8.8,9.138791593695272,4568,0,98,63,231,756,3187,9.170011534025376,4335,0,5,9,28,65,126,8.55793991416309,233
4316422,KEMURIKUSA,番剧,9.7,9.874726875455208,5492,0,20,8,37,149,5176,9.878664192949907,5390,0,1,1,1,8,91,9.666666666666666,102
4316442,天使降临到我身边,番剧,9.8,9.927611258537434,22987,0,38,13,72,478,22264,9.928886945112618,22865,0,1,0,5,5,111,9.688524590163935,122
4316462,不吉波普不笑,番剧,9.7,9.77797513321492,7882,0,51,36,103,325,7249,9.782843894899536,7764,0,0,2,6,14,96,9.457627118644067,118
4316482,盾之勇者成名录,番剧,7.4,7.927374629193195,85287,0,12909,4669,6085,8375,51828,7.944625950921709,83866,0,225,189,232,265,510,6.909218859957776,1421
